file,hue,value,width,height
image_1085.jpg,0.07659658742741904,0.5260170741034738,1600,1155
image_1086.jpg,0.36368447586797253,0.7856705398220215,720,900
image_1087.jpg,0.21014671098348017,0.29823709898154344,313,471
image_1088.jpg,0.4294828842710265,0.5538127020652224,900,1124
image_109.jpg,0.5833450938907289,0.5293537673494345,800,534
image_1090.jpg,0.3301575291328998,0.5054730985820278,170,170
image_1091.jpg,0.11013956780117147,0.35046602813183014,1000,651
image_1092.jpg,0.4609808045975723,0.4582260767221737,259,194
image_1093.jpg,0.11128354961440491,0.31466479925320173,700,300
image_1094.jpg,0.26403976898017056,0.7695941868052447,183,275
image_1095.jpg,0.2731466086507652,0.42068882352946213,600,400
image_1097.jpg,0.4619920748732709,0.47358343529416763,500,375
image_1099.jpg,0.0,0.8419325980392357,80,80
image_11.jpg,0.36127617154626535,0.8830832982216911,1001,667
image_1100.jpg,0.2719109585854338,0.6003793236391567,800,534
image_1101.jpg,0.17325836724060462,0.7424596042126196,720,540
image_1102.jpg,0.17274114203961338,0.38299005490201943,250,250
image_1103.jpg,0.11562882026545758,0.7088859259257729,300,300
image_1106.jpg,0.23286634425022537,0.704926524382931,720,810
image_1107.jpg,0.37375960055868707,0.8147123592436668,430,314
image_1108.jpg,0.09058553403000653,0.5506942313849167,660,373
image_1109.jpg,0.11246220687002118,0.4837513276143742,480,320
image_111.jpg,0.08104225539813849,0.8177229411811356,800,1200
image_1110.jpg,0.60158442058809,0.4217907734200656,600,600
image_1112.jpg,0.054625314927714635,0.9088179466233317,240,240
image_1113.jpg,0.4646784777518204,0.48723530426067985,398,272
image_1114.jpg,0.42510953435892,0.5067853134880892,1024,813
image_1115.jpg,0.18108068974791078,0.36309048133430677,474,355
image_1116.jpg,0.18535475115901665,0.8302772100590211,2000,2633
image_1117.jpg,0.3169638150152119,0.8879659911022055,238,250
image_1118.jpg,0.4750448940115387,0.332858903118186,736,414
image_112.jpg,0.48595641053415867,0.5638314414554626,236,218
image_1120.jpg,0.27722135460777797,0.7387454901958913,300,300
image_1121.jpg,0.5230163759475442,0.4792154432021049,600,726
image_1122.jpg,0.41221772609146673,0.6412375946493346,195,165
image_1123.jpg,0.37976819692394187,0.7321882018486353,236,314
image_1124.jpg,0.27326942663682463,0.901481452432759,300,450
image_1125.jpg,0.4000418281411955,0.6480963647158873,495,495
image_1126.jpg,0.3602921801764771,0.8188825061273753,128,160
image_1127.jpg,0.37262374406869386,0.351753173565766,300,450
image_1128.jpg,0.6029300854361176,0.633159554017601,340,270
image_1129.jpg,0.2334908290276434,0.5464975490195029,200,200
image_113.jpg,0.1760032244301701,0.5883544730392187,240,160
image_1130.jpg,0.1219558541314742,0.6082824554657831,340,270
image_1131.jpg,0.38465985473918024,0.8268507622668705,236,355
image_1132.jpg,0.51870766147484,0.734646241829955,240,160
image_1133.jpg,0.213305340467863,0.7585320442993239,720,480
image_1134.jpg,0.09840037379570706,0.5879866564823236,1889,2357
image_1135.jpg,0.07158981312906476,0.6404048748954879,205,273
image_1136.jpg,0.3693850622935044,0.7454490686280473,800,600
image_1137.jpg,0.2011441689917384,0.8002575825606772,495,524
image_1138.jpg,0.16887894975819787,0.5944648366012759,150,150
image_1139.jpg,0.5890668821147602,0.4770622640912852,1600,1600
image_114.jpg,0.19728529603545036,0.4423592728758257,240,160
image_1141.jpg,0.0,0.9642640460407998,262,262
image_1142.jpg,0.35454814256837164,0.510187257455153,640,480
image_1143.jpg,0.29224533867772806,0.7670718017738374,396,313
image_1144.jpg,0.6058671178071262,0.7293781722089979,780,336
image_1145.jpg,0.4189059020863512,0.6664703171812407,800,1067
image_1146.jpg,0.36144614546829346,0.8804940788600996,1604,1087
image_1147.jpg,0.2776882988746331,0.5916391650799045,580,326
image_1149.jpg,0.3118362908069082,0.4493260520487177,346,346
image_115.jpg,0.12792994291699628,0.5785414333395271,509,382
image_1150.jpg,0.32885059554501944,0.7351903376980896,1600,900
image_1151.jpg,0.2767440801342863,0.6325565491541437,329,609
image_1152.jpg,0.6273759712670046,0.6795291768742443,489,366
image_1153.jpg,0.27736545124298845,0.4385815541031481,300,225
image_1154.jpg,0.13005766288633094,0.9685792689448386,450,450
image_1155.jpg,0.1916813420372573,0.7580462962961467,360,240
image_1156.jpg,0.4855733599599271,0.5081551073275403,236,195
image_1157.jpg,0.41647059583281,0.4763530266137182,340,270
image_1158.jpg,0.23763033692680158,0.3378423509234852,640,413
image_1159.jpg,0.4164777587572055,0.504940002282081,737,596
image_116.jpg,0.15414641881976862,0.6745463072331944,450,498
image_1160.jpg,0.1440947976733197,0.6173012846517159,400,290
image_1161.jpg,0.4303673298772862,0.7589413296568638,480,320
image_1162.jpg,0.3370798661128678,0.42958313621656363,1200,630
image_1164.jpg,0.0,0.8419325980392357,80,80
image_1165.jpg,0.17740556518517925,0.7772618848106939,288,390
image_1166.jpg,0.13335230517159485,0.5591398619371885,400,267
image_1167.jpg,0.16362301057350626,0.5801525908837908,340,270
image_1168.jpg,0.33233763732712596,0.516051665110413,300,168
image_1169.jpg,0.07805426097847375,0.7093564648687497,2500,1849
image_117.jpg,0.47263721593638514,0.7691231980812209,650,488
image_1170.jpg,0.22924622959198823,0.4577200336561798,266,427
image_1171.jpg,0.1080711186083408,0.9279905750534829,238,250
image_1172.jpg,0.19028974474465477,0.5046525197798806,380,240
image_1175.jpg,0.5281266295315763,0.6039634832755403,850,400
image_1176.jpg,0.4071319148542942,0.3866853103138859,768,512
image_1177.jpg,0.15097283490676666,0.9369647446141693,450,450
image_1179.jpg,0.1427258412271876,0.6267207921573634,1500,1000
image_1180.jpg,0.12048282417783253,0.9610952001145865,626,418
image_1181.jpg,0.33871925856265306,0.4690129210899582,474,632
image_1182.jpg,0.20408303436921582,0.5943644093439732,480,270
image_1183.jpg,0.4031171054605782,0.58428086166213,650,975
image_1184.jpg,0.1113455672266553,0.6570345098039042,100,100
image_1185.jpg,0.42747429916646745,0.4500264428212183,340,270
image_1186.jpg,0.5095264742916531,0.4479104139433775,150,150
image_1187.jpg,0.1230683462399682,0.8105379518992564,320,320
image_1188.jpg,0.5707185045054336,0.7058125907768946,360,240
image_1189.jpg,0.4068642783802608,0.7160504772799832,800,797
image_1190.jpg,0.21385858320364992,0.495924838623257,468,373
image_1191.jpg,0.2527650543143674,0.4676693295914764,527,350
image_1193.jpg,0.2867039362695964,0.6595260653593722,500,750
image_1194.jpg,0.5632232353012346,0.8968882192816983,600,449
image_1195.jpg,0.4803036871255833,0.45125278107001804,287,414
image_1196.jpg,0.41339487952940585,0.3908093899777738,900,600
image_1197.jpg,0.5516352887168791,0.5393453996983562,325,244
image_1198.jpg,0.2870212581041084,0.46947353070091724,312,312
image_1199.jpg,0.15926049905271977,0.6218967483658393,600,400
image_12.jpg,0.3498357284501366,0.4890605684661031,720,540
image_120.jpg,0.10456955759395199,0.8832653155378913,238,250
image_1200.jpg,0.22433733871341893,0.6115771591265814,474,474
image_1201.jpg,0.14223358237264477,0.8888643137255425,300,300
image_1202.jpg,0.15196124898445748,0.5846112761239121,471,552
image_1203.jpg,0.1400089403903339,0.40138789540895653,236,361
image_1204.jpg,0.2038323024393485,0.7976245192610381,311,160
image_1206.jpg,0.4170591344573452,0.744858323972034,1280,720
image_1207.jpg,0.19387972868359785,0.3794966436869816,1600,1600
image_1208.jpg,0.44549017243045436,0.6254562072968127,650,434
image_121.jpg,0.1055415873701033,0.7842821679484401,620,465
image_1210.jpg,0.13736513577891205,0.7509045751632757,300,165
image_1211.jpg,0.16170821672999675,0.6984680609770468,236,177
image_1212.jpg,0.14946512216610883,0.5563204797879977,600,449
image_1213.jpg,0.31728320688801437,0.2451267342058826,467,700
image_1214.jpg,0.2945201250202682,0.6954992810456496,300,200
image_1215.jpg,0.2136580138896053,0.5132759417686434,236,353
image_1217.jpg,0.34081275900893393,0.6730970261435439,600,400
image_1218.jpg,0.28009942686400363,0.5684356617646582,480,360
image_122.jpg,0.2231184225143452,0.4387214462923773,1024,715
image_1221.jpg,0.39156102538181187,0.7130232777602199,200,187
image_1222.jpg,0.27808119081483,0.7496013454861566,640,480
image_1223.jpg,0.6494660912165302,0.5271510008597864,640,946
image_1224.jpg,0.42272636808824826,0.49102638278854144,736,552
image_1227.jpg,0.36302859571271145,0.47736924422769045,476,317
image_1229.jpg,0.14074004593957085,0.5605349019611079,900,675
image_123.jpg,0.19624325804190873,0.582452607468242,408,612
image_1230.jpg,0.15237061511904013,0.3950201300527418,749,499
image_1232.jpg,0.2530524823514513,0.8612300453596253,566,376
image_1234.jpg,0.5804832209364119,0.7812387335330969,452,543
image_1235.jpg,0.14927793429374348,0.558726218884946,470,750
image_1236.jpg,0.48471396966281516,0.5440862975255818,1600,1065
image_1238.jpg,0.6769719706532848,0.7138485715849349,626,417
image_1239.jpg,0.11427266049312783,0.34088011878486524,314,450
image_124.jpg,0.30117856116362873,0.5650188459383318,350,250
image_1240.jpg,0.4008990601451973,0.8344204793033273,356,450
image_1241.jpg,0.3183841609287538,0.5659837618009242,300,450
image_1242.jpg,0.1944654618254762,0.9745363562090652,240,160
image_1243.jpg,0.34431331637530155,0.8082822076977177,450,300
image_1244.jpg,0.16481330807445382,0.31071602683084326,255,197
image_1246.jpg,0.4669718630936126,0.8256295003881451,630,472
image_1247.jpg,0.2339291604762414,0.9614658389306693,360,289
image_1248.jpg,0.3755529413420272,0.6353023654550305,254,380
image_1249.jpg,0.6597736494338322,0.892551160079072,236,236
image_125.jpg,0.21513814678932103,0.5331848861548608,340,270
image_1251.jpg,0.1385558301672475,0.7830560795744539,294,294
image_1253.jpg,0.22412848289352874,0.5382044444444343,400,300
image_1254.jpg,0.5322513619657349,0.6462729441870784,750,521
image_1256.jpg,0.2943909216723742,0.6393949750298207,570,369
image_1258.jpg,0.4581083720437038,0.8681715281151582,220,220
image_1259.jpg,0.21209597380640013,0.6153398764301292,363,544
image_126.jpg,0.3816638301227014,0.5746277350126241,1280,960
image_1260.jpg,0.14400621400219468,0.7609623718473413,680,449
image_1261.jpg,0.16464974693757092,0.3623012829078008,668,377
image_1262.jpg,0.1069482882555109,0.7677625119976644,650,440
image_1263.jpg,0.5979522349508295,0.354471493813053,294,294
image_1264.jpg,0.44353039791935583,0.5659167687908528,240,160
image_1265.jpg,0.155693601055875,0.8589769402752329,1356,668
image_1266.jpg,0.6679595531712723,0.5777636360099786,420,480
image_1267.jpg,0.313588413794354,0.7042306280854904,880,1020
image_1268.jpg,0.16808252454705924,0.3172476608401798,714,348
image_1269.jpg,0.13611754915492075,0.5079386168299429,306,553
image_127.jpg,0.3158573384527048,0.5233165993670239,308,308
image_1270.jpg,0.256296922843777,0.5812968214010914,570,428
image_1271.jpg,0.15751949393000558,0.9495302828429651,370,247
image_1273.jpg,0.24162569893901284,0.6442827737300824,474,632
image_1274.jpg,0.0,0.8419325980392357,80,80
image_1275.jpg,0.198238501236299,0.7385686158863728,810,607
image_1276.jpg,0.02058823529411181,0.9560390799907956,340,255
image_1277.jpg,0.447305797335836,0.7227371895423497,300,200
image_1278.jpg,0.2907337022064124,0.5281248511256275,300,450
image_1279.jpg,0.0,1.0,10,10
image_128.jpg,0.49559450829500473,0.5793537528300339,340,270
image_1281.jpg,0.5704478401677656,0.5718582169249968,340,270
image_1282.jpg,0.14618834759339813,0.4427913450270184,474,632
image_1283.jpg,0.5227599108958398,0.6372019707660415,612,407
image_1284.jpg,0.23779661294396479,0.2947873856210257,200,300
image_1285.jpg,0.0,0.8419325980392357,80,80
image_1287.jpg,0.5470656929591918,0.45042811095811336,1280,960
image_1288.jpg,0.2660026827392443,0.6146624600193811,400,282
image_1289.jpg,0.21642026593544342,0.8202588334354317,736,1102
image_129.jpg,0.3234394109345569,0.5702996895424749,400,600
image_1290.jpg,0.09522636692909536,0.4918683220357356,256,256
image_1291.jpg,0.4034218342030543,0.7948573162136887,690,518
image_1292.jpg,0.5181492787648326,0.7055706682679641,191,299
image_1293.jpg,0.07401456655124325,0.9175817432855676,238,250
image_1294.jpg,0.12200627885944174,0.3945414665022644,1200,800
image_1295.jpg,0.0,0.8419325980392357,80,80
image_1296.jpg,0.28126496592857575,0.6182338454009072,782,1080
image_1298.jpg,0.09897503801803292,0.670062172636939,236,284
image_1299.jpg,0.0915076344671696,0.8914162039215632,500,500
image_13.jpg,0.10468329165237503,0.7794150623102063,468,526
image_130.jpg,0.2684853396839544,0.6918849160578113,340,270
image_1301.jpg,0.5870490895996762,0.5391392831265627,474,264
image_1302.jpg,0.31909964706127614,0.6180503216911251,320,256
image_1303.jpg,0.23607824805443225,0.7594209256601461,369,500
image_1304.jpg,0.6239081061307417,0.7339416122004666,300,300
image_1305.jpg,0.16427675804101674,0.5037556774638986,570,855
image_1307.jpg,0.2784262523535533,0.5754992025114606,474,632
image_1308.jpg,0.270726339907892,0.48443776728798454,540,360
image_1309.jpg,0.4431960985936274,0.40504354386845914,1100,619
image_131.jpg,0.2317182777912616,0.4657655483655328,236,314
image_1310.jpg,0.5065405787187504,0.417537761437959,600,400
image_1311.jpg,0.2770747028702499,0.4822179520697271,600,450
image_1312.jpg,0.3835492665737251,0.5834042569117084,403,273
image_1313.jpg,0.21964015822965063,0.9117414379090436,400,450
image_1314.jpg,0.33296791339050247,0.37742566551892237,980,653
image_1315.jpg,0.2671629972815314,0.571133851703138,1536,2048
image_1316.jpg,0.21609529414528736,0.5499590358436299,600,314
image_1317.jpg,0.3410190957445898,0.5668894550915363,236,297
image_1318.jpg,0.16124705240993908,0.6010801253045118,169,250
image_1319.jpg,0.2044333594322859,0.9559074652475725,339,240
image_1322.jpg,0.27412867892419573,0.7333911007290527,570,570
image_1324.jpg,0.700605727258173,0.774435904139353,150,150
image_1326.jpg,0.16882989438512344,0.3537106989343309,500,333
image_1327.jpg,0.3719676531025611,0.694025374855712,226,340
image_1328.jpg,0.16377923179885764,0.636523187842725,640,813
image_1329.jpg,0.2066297736385814,0.7582355185377645,553,741
image_133.jpg,0.20257527686083043,0.5313619281075997,1200,800
image_1332.jpg,0.28284376077808965,0.40035789040980435,1280,1024
image_1333.jpg,0.2991999006988058,0.578524597863081,800,334
image_1334.jpg,0.5497402854015332,0.9015889246322335,128,160
image_1335.jpg,0.1269326157682829,0.38937308184224867,669,446
image_1336.jpg,0.12458131046027578,0.6207631399781375,240,240
image_1337.jpg,0.24473079993032804,0.436970275479405,1920,1280
image_1338.jpg,0.43476027039464477,0.7455109661234077,320,213
image_1339.jpg,0.35738412736961006,0.6095175341457717,253,253
image_134.jpg,0.054831639930623274,0.9628741677472961,720,928
image_1340.jpg,0.5474098546113662,0.5996962254902297,600,400
image_1341.jpg,0.26324994216064534,0.639090978022444,1000,662
image_1342.jpg,0.150271747449245,0.7723384113568127,230,230
image_1343.jpg,0.199361062208163,0.5735591748371612,800,600
image_1344.jpg,0.2848115197861403,0.7579373874381187,773,512
image_1345.jpg,0.377441461546645,0.6517795138887861,480,320
image_1346.jpg,0.16582140435197026,0.4583446700213958,400,339
image_1347.jpg,0.5413704995447335,0.668204640522785,400,300
image_1349.jpg,0.22258959165261177,0.4485771350762351,600,600
image_135.jpg,0.6901316587212477,0.5488420027508492,279,420
image_1350.jpg,0.5253124505075978,0.45774271514152765,640,360
image_1351.jpg,0.3943044091419398,0.3851244971464135,620,847
image_1352.jpg,0.3613626453556406,0.6922179155416766,236,267
image_1353.jpg,0.3030182065140349,0.9055285577463307,212,214
image_1355.jpg,0.3230032026889565,0.48934382415764327,1636,1082
image_1356.jpg,0.3436383517940804,0.5849335456833415,550,413
image_1360.jpg,0.08487226937662298,0.5974356701712873,864,1080
image_1361.jpg,0.3106663888361921,0.7799644117645868,400,400
image_1362.jpg,0.42963973623564355,0.7197458126739767,547,329
image_1363.jpg,0.17116049373031686,0.4503881191003489,1200,675
image_1364.jpg,0.5403860378539938,0.5002558593747352,640,480
image_1365.jpg,0.1922421373274861,0.627180695727859,423,564
image_1366.jpg,0.4905246754699729,0.4163054531390394,898,490
image_1367.jpg,0.2539779762324082,0.8818337488284335,5400,3600
image_137.jpg,0.21167471548390113,0.5198725703788973,340,270
image_1371.jpg,0.18271552273089292,0.6745007902942136,340,270
image_1372.jpg,0.357140432658722,0.6171267973855452,600,400
image_1374.jpg,0.24476850980714787,0.4332219368583988,683,1024
image_1375.jpg,0.20964923539665356,0.6221635764705288,250,250
image_1376.jpg,0.6463726168778876,0.6809050601260382,480,281
image_1377.jpg,0.2482391066991699,0.5408029205675978,500,333
image_1379.jpg,0.15380273754835896,0.6490273017649552,580,580
image_138.jpg,0.09803394766740883,0.5294457252852931,235,171
image_1380.jpg,0.39510579951005514,0.5546076067946591,270,169
image_1381.jpg,0.1657035344562507,0.9492957567971594,236,236
image_1382.jpg,0.35804930316056394,0.8908099330265222,240,162
image_1384.jpg,0.14508513216732355,0.6575440899000187,800,530
image_1385.jpg,0.32985801284951044,0.8732580198495364,450,450
image_1387.jpg,0.36925823096928917,0.6930314370486835,760,400
image_1388.jpg,0.11273587388088135,0.8296014367312715,500,333
image_1389.jpg,0.09126194947431363,0.8850488713131555,238,250
image_139.jpg,0.44673188196649527,0.6102326575997264,433,360
image_1390.jpg,0.2291439776488244,0.5479098620187454,450,300
image_1391.jpg,0.42322137503499596,0.5690703102136168,800,402
image_1392.jpg,0.2513241134820002,0.7128136186935221,340,270
image_1393.jpg,0.16380891504140954,0.4166062091503602,240,160
image_1394.jpg,0.18501423755283894,0.5347210426576932,260,195
image_1395.jpg,0.4793667195778842,0.6369892997459494,626,417
image_1396.jpg,0.09392835465282819,0.43271674860447024,768,1024
image_1397.jpg,0.38997714109233284,0.7592909125728126,236,236
image_1398.jpg,0.4592806356871802,0.5632376089324204,720,720
image_1399.jpg,0.3988820464132818,0.6447266858386759,375,375
image_14.jpg,0.21066806656130466,0.4894564900340665,660,330
image_140.jpg,0.40826000104092564,0.6095725208321576,360,371
image_1400.jpg,0.345454665393183,0.7407016611574115,700,933
image_1401.jpg,0.0,0.8419325980392357,80,80
image_1402.jpg,0.44478054973717374,0.4825459484995441,747,1000
image_1403.jpg,0.5864767490798805,0.472164300202851,400,319
image_1405.jpg,0.5757397519633668,0.8131515067572201,455,280
image_1407.jpg,0.2620803045736896,0.46207798751220264,700,467
image_1408.jpg,0.3577873006508084,0.4686147186147395,820,462
image_1409.jpg,0.08852295165832336,0.5178739190339043,619,800
image_141.jpg,0.16270621518818418,0.6172824183005804,300,200
image_1410.jpg,0.5603518125080142,0.8861603132301815,1024,768
image_1411.jpg,0.4528262890205084,0.5484666018721429,247,296
image_1412.jpg,0.5456467575392291,0.4730649264707196,800,600
image_1413.jpg,0.30070269919227016,0.22042653444532928,600,435
image_1414.jpg,0.39927812443188215,0.3720758782680681,480,320
image_1415.jpg,0.08101388679547325,0.44507319687405666,4608,3072
image_1416.jpg,0.19423901062784155,0.5284399067972935,790,593
image_1417.jpg,0.19387408983117194,0.6369952829905902,455,646
image_1418.jpg,0.3548871375932753,0.6707412106453751,340,270
image_1419.jpg,0.385573164651425,0.4211931699348121,800,600
image_1420.jpg,0.3145304475602703,0.7018811213902374,337,480
image_1424.jpg,0.4468963289319413,0.6780013937171552,335,223
image_1425.jpg,0.47044193692274394,0.4908384849841752,640,427
image_1427.jpg,0.2382967525959006,0.6539726440071023,412,582
image_1428.jpg,0.2604023073666349,0.5992134519082043,384,479
image_1429.jpg,0.5447762913564144,0.7663938980375772,500,500
image_143.jpg,0.296917551322592,0.6584149443624031,474,363
image_1430.jpg,0.31786244800511504,0.5696411130784041,450,299
image_1431.jpg,0.3241821351912271,0.4902046453232804,225,177
image_1432.jpg,0.6643043681193904,0.38455458537595516,320,240
image_1433.jpg,0.3880605357987974,0.7267497389489775,600,338
image_1434.jpg,0.38797918351962907,0.8332273248612677,1024,1028
image_1435.jpg,0.17310925070347033,0.7868583877995242,300,225
image_1436.jpg,0.40955018924999503,0.5373621898285694,580,386
image_1437.jpg,0.15555201903719143,0.3614041961836855,787,900
image_1438.jpg,0.1364553661635208,0.6730069396732388,283,262
image_1439.jpg,0.3000945261106118,0.7908095500346696,1811,1272
image_1440.jpg,0.28372995714036386,0.6819450509331417,333,500
image_1441.jpg,0.24199510642687827,0.4005525414048727,400,618
image_1442.jpg,0.3948219943065726,0.6782823005161126,1170,780
image_1443.jpg,0.10783147687063588,0.8410700451596451,236,299
image_1444.jpg,0.24274540076982176,0.4277010151227157,640,494
image_1445.jpg,0.15855898179997902,0.5224157443718089,450,300
image_1446.jpg,0.4710969067692356,0.6797920064912204,615,409
image_1447.jpg,0.23575682138351461,0.32949437671836457,236,176
image_1449.jpg,0.1629617016964023,0.5278440803174828,500,499
image_145.jpg,0.31269613630240856,0.6023610621690053,618,564
image_1451.jpg,0.19389571133862651,0.8414602833384263,690,966
image_1452.jpg,0.4606474226683425,0.6812125970797638,570,761
image_1453.jpg,0.27597769500413083,0.6009652186212787,762,736
image_1454.jpg,0.4165754152925283,0.6433315826681529,446,446
image_1455.jpg,0.16222749039270834,0.41884084799302107,564,844
image_1456.jpg,0.3860306867672011,0.5735675746807902,300,298
image_1458.jpg,0.25392104177378,0.7678102046098703,715,450
image_1459.jpg,0.22377349093966734,0.8343600303121688,236,314
image_146.jpg,0.4992799004671172,0.5998673536315834,284,160
image_1462.jpg,0.25958615773036026,0.5761113447035605,325,325
image_1463.jpg,0.2723058407005609,0.6314221092310894,275,183
image_1464.jpg,0.315012090261147,0.4612487140813445,600,338
image_1465.jpg,0.42432405272116647,0.685446942628753,450,300
image_1466.jpg,0.3072370139342978,0.4760252118304914,957,907
image_1468.jpg,0.36201252654808247,0.6002915235377542,433,350
image_1469.jpg,0.25389827855929276,0.512393876617935,768,512
image_147.jpg,0.11282725558320177,0.7844216289558131,236,314
image_1472.jpg,0.38737732489544296,0.6909771464898508,400,293
image_1474.jpg,0.39084534358844486,0.6552886710238397,360,260
image_1475.jpg,0.38631539581630325,0.5452100716381876,1024,768
image_1476.jpg,0.17667339548728675,0.7385122873288598,1024,685
image_1477.jpg,0.06026905739133018,0.9237497832283585,450,299
image_1479.jpg,0.35109820738791664,0.5606641094768868,800,600
image_148.jpg,0.2295419861614295,0.5411384725158574,474,474
image_1480.jpg,0.08495117159559142,0.8957986294863547,170,170
image_1481.jpg,0.2225884818541501,0.8802530545799695,268,160
image_1483.jpg,0.4582166612667418,0.5952648353069627,404,240
image_1484.jpg,0.4750785694354614,0.78561918182624,474,611
image_1485.jpg,0.5819237675609871,0.6106254839713348,375,210
image_1487.jpg,0.29698437549508927,0.4536744992560219,1280,732
image_1489.jpg,0.2970426777965002,0.36109113511893814,736,736
image_149.jpg,0.3804372034941748,0.5381344289848128,236,157
image_1490.jpg,0.39328390764388077,0.46767376766581387,309,409
image_1491.jpg,0.18741779781744816,0.5551030671158269,736,550
image_1492.jpg,0.16884152473767022,0.5601079215686003,250,250
image_1494.jpg,0.20327360392142946,0.6148443219958496,590,393
image_1495.jpg,0.33945512135048955,0.6500350378059777,900,510
image_1496.jpg,0.1246908303323483,0.7837510068662193,236,236
image_1498.jpg,0.07358340931017755,0.671047262164018,300,225
image_15.jpg,0.3841010203100238,0.7158884880172078,450,500
image_1500.jpg,0.5002228794957809,0.5775913830065242,375,500
